_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry,Latitude,Longitude,area,score
1551,42,1621,ANTIBES COMMUNITY CENTRE,Community Centre,"Basketball Court, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Tennis Court, Wi-Fi",140 ANTIBES DR,416-395-0096,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=42,"{""coordinates"": [[-79.4469957593676, 43.7811383805631]], ""type"": ""MultiPoint""}",43.7811383805631,-79.4469957593676,other,0.5077489781885348
1552,503,46,ARMOUR HEIGHTS COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",2140 AVENUE RD,416-395-7848,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=503,"{""coordinates"": [[-79.4219099287346, 43.7393866949055]], ""type"": ""MultiPoint""}",43.7393866949055,-79.4219099287346,other,0.4
1553,511,13008,BANBURY COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",120 BANBURY RD,416-395-6101,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=511,"{""coordinates"": [[-79.3695359121079, 43.7428036620893]], ""type"": ""MultiPoint""}",43.7428036620893,-79.3695359121079,other,0.23388829864686433
1554,512,1631,BAYCREST ARENA,Community Centre,"Washroom, Wi-Fi",160 NEPTUNE DR,416-395-7960,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=512,"{""coordinates"": [[-79.4431358631458, 43.7289472239447]], ""type"": ""MultiPoint""}",43.7289472239447,-79.4431358631458,other,0.4
1555,2007,2026,WESTON LIONS RECREATION ARENA,Community Centre,,2125 LAWRENCE AVE W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2007,"{""coordinates"": [[-79.5180978285549, 43.6985583745379]], ""type"": ""MultiPoint""}",43.6985583745379,-79.5180978285549,other,0.3830708198546146
1556,354,2106,THISTLETOWN MULTI-SERVICE CENTRE,Community Centre,"Washroom, Wi-Fi",925 ALBION RD,416-394-8717,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=354,"{""coordinates"": [[-79.5624015589074, 43.7353899280452]], ""type"": ""MultiPoint""}",43.7353899280452,-79.5624015589074,other,0.2507056480378888
1557,1056,273,DENNIS R. TIMBRELL RESOURCE CENTRE,Community Centre,"Washroom, Wi-Fi",29 ST DENNIS DR,416-395-7972,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1056,"{""coordinates"": [[-79.3317945672133, 43.7178757629652]], ""type"": ""MultiPoint""}",43.7178757629652,-79.3317945672133,other,0.4
1558,548,280,DON MILLS CIVITAN ARENA,Community Centre,"Washroom, Wi-Fi",1030 DON MILLS RD,416-395-7843,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=548,"{""coordinates"": [[-79.3438250678334, 43.7331190537632]], ""type"": ""MultiPoint""}",43.7331190537632,-79.3438250678334,other,0.363951529778735
1559,750,1732,ELMBANK COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",10 RAMPART RD,416-394-8671,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=750,"{""coordinates"": [[-79.5887129265479, 43.7347773561294]], ""type"": ""MultiPoint""}",43.7347773561294,-79.5887129265479,other,0.3544419125615882
1560,27,2050,BEDFORD PARK COMMUNITY CENTRE,Community Centre,Washroom,81 RANLEIGH AVE,416-392-0618,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=27,"{""coordinates"": [[-79.3997922383025, 43.7279982995929]], ""type"": ""MultiPoint""}",43.7279982995929,-79.3997922383025,other,0.15899948032255756
1561,800,15,ALBION ARENA,Community Centre,"Washroom, Wi-Fi",1501 ALBION RD,416-394-8690,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=800,"{""coordinates"": [[-79.582830483098, 43.7395625002357]], ""type"": ""MultiPoint""}",43.7395625002357,-79.582830483098,other,0.3726612133451647
1562,3775,103250,ETHENNONNHAWAHSTIHNEN' COMMUNITY RECREATION CENTRE & LIBRARY,Community Centre,"Washroom, Wi-Fi",100 Ethennonnhawahstihnen' Lane,416-392-4826,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3775,"{""coordinates"": [[-79.3756404303766, 43.7683957667604]], ""type"": ""MultiPoint""}",43.7683957667604,-79.3756404303766,other,0.3526719540443798
1563,396,2108,WEST ACRES SENIORS CENTRE,Community Centre,"Washroom, Wi-Fi",65 HINTON RD,416-394-8680,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=396,"{""coordinates"": [[-79.5706412966851, 43.7252585456793]], ""type"": ""MultiPoint""}",43.7252585456793,-79.5706412966851,other,0.4
1564,617,1729,ELLESMERE COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",20 CANADIAN RD,416-396-5536,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=617,"{""coordinates"": [[-79.2993366336893, 43.76069075642]], ""type"": ""MultiPoint""}",43.76069075642,-79.2993366336893,other,0.24247524979347646
1565,575,2064,DRIFTWOOD COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",4401 JANE ST,416-395-0226,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=575,"{""coordinates"": [[-79.5187434713558, 43.7654199458755]], ""type"": ""MultiPoint""}",43.7654199458755,-79.5187434713558,other,0.3939498349571547
1566,24,71,BEACHES RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",6 WILLIAMSON RD,416-392-0740,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=24,"{""coordinates"": [[-79.2987782403511, 43.6739832711515]], ""type"": ""MultiPoint""}",43.6739832711515,-79.2987782403511,other,0.4
1567,63,1818,JOHN INNES COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",150 SHERBOURNE ST,416-392-6779,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=63,"{""coordinates"": [[-79.3703437798954, 43.6554231306603]], ""type"": ""MultiPoint""}",43.6554231306603,-79.3703437798954,other,0.23965253456180088
1568,474,1676,THE NEW GENERATION YOUTH RECREATION CENTRE,Community Centre,Wi-Fi,2694 EGLINTON AVE W,416-394-2717,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=474,"{""coordinates"": [[-79.4770361975589, 43.6902863306723]], ""type"": ""MultiPoint""}",43.6902863306723,-79.4770361975589,other,0.30000000000000004
1569,667,13037,JOHN BOOTH MEMORIAL ARENA,Community Centre,"Washroom, Wi-Fi",230 GOSFORD BLVD,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=667,"{""coordinates"": [[-79.5241486137857, 43.7697360217]], ""type"": ""MultiPoint""}",43.7697360217,-79.5241486137857,other,0.6083517294120708
1570,584,2109,WEST ROUGE COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",270 ROUGE HILLS DR,416-396-4147,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=584,"{""coordinates"": [[-79.1251545950445, 43.7921131748365]], ""type"": ""MultiPoint""}",43.7921131748365,-79.1251545950445,other,0.260752192181576
1571,297,2104,STAN WADLOW CLUBHOUSE,Community Centre,"Washroom, Wi-Fi",373 CEDARVALE AVE,416-396-2842,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=297,"{""coordinates"": [[-79.3151177370669, 43.6981944584978]], ""type"": ""MultiPoint""}",43.6981944584978,-79.3151177370669,other,0.2771870251029048
1572,3492,13056,NORTH TORONTO MEMORIAL ARENA,Community Centre,,174 ORCHARD VIEW BLVD,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3492,"{""coordinates"": [[-79.4045586738755, 43.7069852864605]], ""type"": ""MultiPoint""}",43.7069852864605,-79.4045586738755,other,0.39022725373467765
